iter	Passed	Remaining
7473	421577	142481
7474	421632	142424
7475	421684	142366
7476	421740	142309
7477	421798	142253
7478	421854	142197
7479	421911	142141
7480	421969	142085
7481	422024	142028
7482	422082	141972
7483	422138	141916
7484	422192	141859
7485	422246	141801
7486	422302	141745
7487	422360	141689
7488	422416	141632
7489	422476	141577
7490	422528	141519
7491	422583	141462
7492	422636	141405
7493	422692	141348
7494	422751	141293
7495	422809	141237
7496	422866	141180
7497	422921	141124
7498	422982	141069
7499	423039	141013
7500	423098	140957
7501	423153	140900
7502	423209	140844
7503	423266	140787
7504	423322	140731
7505	423379	140675
7506	423431	140617
7507	423485	140560
7508	423542	140504
7509	423596	140446
7510	423649	140389
7511	423704	140332
7512	423759	140275
7513	423819	140220
7514	423876	140164
7515	423931	140107
7516	423983	140049
7517	424037	139992
7518	424089	139934
7519	424143	139877
7520	424198	139820
7521	424251	139762
7522	424302	139704
7523	424358	139648
7524	424410	139590
7525	424463	139532
7526	424515	139474
7527	424568	139417
7528	424621	139359
7529	424677	139303
7530	424730	139245
7531	424784	139188
7532	424836	139130
7533	424892	139074
7534	424951	139018
7535	425007	138962
7536	425062	138905
7537	425115	138847
7538	425172	138791
7539	425228	138734
7540	425282	138677
7541	425337	138621
7542	425392	138563
7543	425445	138506
7544	425498	138449
7545	425560	138394
7546	425618	138338
7547	425676	138282
7548	425737	138227
7549	425794	138171
7550	425853	138116
7551	425913	138060
7552	425969	138004
7553	426025	137947
7554	426080	137890
7555	426139	137835
7556	426197	137779
7557	426254	137723
7558	426309	137666
7559	426363	137609
7560	426418	137552
7561	426474	137495
7562	426526	137438
7563	426579	137380
7564	426634	137323
7565	426690	137267
7566	426746	137210
7567	426802	137154
7568	426856	137097
7569	426910	137039
7570	426967	136983
7571	427023	136927
7572	427079	136870
7573	427136	136814
7574	427193	136758
7575	427248	136701
7576	427301	136644
7577	427355	136586
7578	427411	136530
7579	427465	136473
7580	427519	136415
7581	427572	136358
7582	427626	136301
7583	427682	136244
7584	427736	136187
7585	427793	136131
7586	427846	136074
7587	427902	136017
7588	427960	135961
7589	428014	135904
7590	428067	135847
7591	428124	135790
7592	428178	135733
7593	428232	135676
7594	428287	135619
7595	428341	135562
7596	428400	135507
7597	428459	135451
7598	428515	135394
7599	428569	135337
7600	428625	135281
7601	428681	135224
7602	428738	135168
7603	428793	135111
7604	428849	135055
7605	428906	134998
7606	428960	134941
7607	429015	134884
7608	429071	134828
7609	429124	134771
7610	429175	134712
7611	429231	134656
7612	429285	134599
7613	429337	134541
7614	429392	134484
7615	429444	134427
7616	429498	134369
7617	429553	134312
7618	429607	134255
7619	429662	134199
7620	429715	134141
7621	429768	134084
7622	429822	134026
7623	429875	133969
7624	429931	133913
7625	429986	133856
7626	430041	133799
7627	430096	133742
7628	430154	133686
7629	430212	133631
7630	430269	133574
7631	430330	133519
7632	430386	133463
7633	430442	133406
7634	430500	133350
7635	430559	133295
7636	430614	133238
7637	430667	133181
7638	430722	133124
7639	430775	133066
7640	430830	133009
7641	430886	132953
7642	430939	132896
7643	430992	132838
7644	431062	132786
7645	431120	132730
7646	431181	132675
7647	431265	132627
7648	431327	132573
7649	431392	132519
7650	431450	132463
7651	431508	132407
7652	431562	132350
7653	431617	132293
7654	431674	132237
7655	431726	132179
7656	431779	132122
7657	431833	132065
7658	431886	132007
7659	431940	131950
7660	431994	131893
7661	432045	131835
7662	432099	131778
7663	432153	131721
7664	432204	131663
7665	432259	131606
7666	432312	131548
7667	432367	131491
7668	432424	131435
7669	432477	131378
7670	432530	131321
7671	432584	131263
7672	432639	131207
7673	432695	131150
7674	432746	131092
7675	432800	131035
7676	432852	130977
7677	432906	130920
7678	432962	130864
7679	433019	130808
7680	433091	130756
7681	433162	130704
7682	433231	130651
7683	433289	130595
7684	433347	130539
7685	433402	130483
7686	433458	130426
7687	433515	130370
7688	433570	130313
7689	433625	130256
7690	433681	130200
7691	433738	130144
7692	433793	130087
7693	433848	130030
7694	433909	129975
7695	433965	129919
7696	434026	129864
7697	434084	129808
7698	434141	129751
7699	434194	129694
7700	434246	129636
7701	434302	129580
7702	434353	129522
7703	434407	129465
7704	434461	129408
7705	434516	129351
7706	434571	129294
7707	434626	129237
7708	434679	129180
7709	434733	129123
7710	434788	129066
7711	434844	129009
7712	434902	128954
7713	434956	128896
7714	435011	128839
7715	435065	128782
7716	435119	128725
7717	435173	128668
7718	435229	128612
7719	435284	128555
7720	435340	128499
7721	435395	128442
7722	435451	128385
7723	435507	128329
7724	435560	128271
7725	435614	128214
7726	435670	128158
7727	435726	128101
7728	435782	128045
7729	435836	127988
7730	435892	127931
7731	435945	127874
7732	435998	127817
7733	436054	127760
7734	436111	127704
7735	436165	127647
7736	436219	127590
7737	436272	127532
7738	436328	127476
7739	436383	127419
7740	436436	127362
7741	436489	127304
7742	436543	127247
7743	436594	127189
7744	436650	127133
7745	436704	127076
7746	436758	127019
7747	436813	126962
7748	436867	126905
7749	436923	126848
7750	436981	126792
7751	437036	126736
7752	437092	126679
7753	437146	126622
7754	437200	126565
7755	437253	126508
7756	437311	126452
7757	437367	126395
7758	437422	126338
7759	437475	126281
7760	437528	126224
7761	437581	126167
7762	437635	126109
7763	437688	126052
7764	437743	125995
7765	437800	125939
7766	437854	125882
7767	437907	125825
7768	437961	125768
7769	438014	125710
7770	438066	125653
7771	438120	125596
7772	438177	125539
7773	438232	125482
7774	438285	125425
7775	438343	125369
7776	438399	125313
7777	438451	125255
7778	438505	125198
7779	438559	125141
7780	438611	125084
7781	438663	125026
7782	438720	124970
7783	438777	124914
7784	438833	124857
7785	438887	124800
7786	438945	124744
7787	439004	124688
7788	439059	124632
7789	439112	124574
7790	439165	124517
7791	439220	124460
7792	439274	124403
7793	439326	124346
7794	439382	124289
7795	439436	124232
7796	439489	124175
7797	439543	124118
7798	439596	124061
7799	439648	124003
7800	439701	123946
7801	439755	123889
7802	439808	123831
7803	439862	123774
7804	439916	123717
7805	439967	123659
7806	440025	123603
7807	440080	123547
7808	440131	123489
7809	440183	123431
7810	440236	123374
7811	440289	123317
7812	440345	123260
7813	440399	123203
7814	440451	123146
7815	440504	123088
7816	440555	123031
7817	440608	122973
7818	440662	122916
7819	440719	122860
7820	440777	122804
7821	440831	122747
7822	440885	122690
7823	440942	122634
7824	440995	122577
7825	441053	122521
7826	441109	122464
7827	441165	122408
7828	441220	122351
7829	441274	122294
7830	441327	122237
7831	441387	122181
7832	441442	122125
7833	441495	122067
7834	441551	122011
7835	441607	121954
7836	441664	121898
7837	441721	121842
7838	441776	121785
7839	441831	121729
7840	441889	121673
7841	441943	121616
7842	441998	121559
7843	442054	121502
7844	442109	121446
7845	442165	121389
7846	442219	121332
7847	442276	121276
7848	442329	121219
7849	442382	121162
7850	442436	121104
7851	442493	121048
7852	442550	120992
7853	442608	120936
7854	442664	120880
7855	442721	120824
7856	442777	120767
7857	442831	120710
7858	442886	120653
7859	442940	120597
7860	442995	120540
7861	443049	120483
7862	443103	120426
7863	443158	120369
7864	443212	120312
7865	443267	120255
7866	443322	120199
7867	443378	120142
7868	443433	120086
7869	443490	120029
7870	443544	119972
7871	443597	119915
7872	443650	119858
7873	443704	119801
7874	443763	119745
7875	443822	119690
7876	443881	119634
7877	443938	119578
7878	443995	119522
7879	444051	119465
7880	444111	119410
7881	444170	119354
7882	444226	119298
7883	444281	119241
7884	444336	119184
7885	444388	119127
7886	444443	119070
7887	444497	119013
7888	444551	118956
7889	444605	118899
7890	444657	118842
7891	444710	118784
7892	444763	118727
7893	444817	118670
7894	444874	118614
7895	444928	118557
7896	444981	118500
7897	445035	118443
7898	445091	118386
7899	445146	118330
7900	445204	118274
7901	445257	118216
7902	445311	118159
7903	445368	118103
7904	445424	118047
7905	445480	117990
7906	445535	117934
7907	445595	117878
7908	445653	117822
7909	445707	117765
7910	445759	117708
7911	445815	117651
7912	445867	117594
7913	445920	117537
7914	445973	117480
7915	446027	117422
7916	446080	117365
7917	446133	117308
7918	446184	117250
7919	446238	117194
7920	446293	117137
7921	446347	117080
7922	446400	117023
7923	446454	116966
7924	446508	116909
7925	446563	116852
7926	446617	116795
7927	446673	116739
7928	446729	116682
7929	446785	116626
7930	446840	116569
7931	446890	116511
7932	446947	116455
7933	447003	116399
7934	447058	116342
7935	447111	116284
7936	447165	116227
7937	447218	116170
7938	447271	116113
7939	447328	116057
7940	447385	116001
7941	447442	115945
7942	447496	115888
7943	447550	115831
7944	447606	115774
7945	447662	115718
7946	447716	115661
7947	447773	115605
7948	447829	115548
7949	447883	115491
7950	447937	115434
7951	447994	115378
7952	448047	115321
7953	448100	115264
7954	448154	115207
7955	448208	115150
7956	448264	115094
7957	448320	115037
7958	448374	114980
7959	448427	114923
7960	448483	114867
7961	448537	114810
7962	448594	114754
7963	448649	114697
7964	448704	114640
7965	448758	114583
7966	448814	114527
7967	448870	114470
7968	448926	114414
7969	448979	114357
7970	449033	114300
7971	449089	114243
7972	449142	114186
7973	449197	114130
7974	449250	114073
7975	449310	114017
7976	449364	113960
7977	449419	113903
7978	449474	113847
7979	449528	113790
7980	449584	113733
7981	449637	113676
7982	449693	113620
7983	449749	113563
7984	449805	113507
7985	449859	113450
7986	449913	113393
7987	449968	113337
7988	450024	113280
7989	450081	113224
7990	450138	113168
7991	450197	113112
7992	450251	113055
7993	450306	112999
7994	450359	112942
7995	450414	112885
7996	450470	112828
7997	450523	112771
7998	450577	112714
7999	450630	112657
8000	450685	112600
8001	450736	112543
8002	450794	112487
8003	450847	112430
8004	450898	112372
8005	450952	112315
8006	451005	112258
8007	451058	112201
8008	451114	112145
8009	451172	112089
8010	451227	112032
8011	451279	111975
8012	451332	111917
8013	451388	111861
8014	451443	111804
8015	451499	111748
8016	451555	111692
8017	451609	111635
8018	451663	111578
8019	451718	111521
8020	451774	111465
8021	451826	111407
8022	451880	111350
8023	451936	111294
8024	451991	111237
8025	452045	111180
8026	452098	111123
8027	452152	111066
8028	452209	111010
8029	452267	110954
8030	452323	110898
8031	452377	110841
8032	452433	110785
8033	452491	110729
8034	452545	110672
8035	452601	110615
8036	452655	110558
8037	452713	110503
8038	452768	110446
8039	452824	110390
8040	452880	110333
8041	452932	110276
8042	452984	110219
8043	453038	110161
8044	453090	110104
8045	453146	110048
8046	453199	109991
8047	453253	109934
8048	453308	109877
8049	453363	109820
8050	453417	109764
8051	453470	109706
8052	453526	109650
8053	453580	109593
8054	453633	109536
8055	453690	109480
8056	453744	109423
8057	453796	109366
8058	453849	109309
8059	453903	109252
8060	453959	109195
8061	454014	109139
8062	454069	109082
8063	454124	109025
8064	454182	108970
8065	454243	108914
8066	454301	108858
8067	454357	108802
8068	454418	108747
8069	454475	108691
8070	454527	108633
8071	454584	108577
8072	454638	108520
8073	454694	108464
8074	454750	108408
8075	454805	108351
8076	454861	108294
8077	454914	108237
8078	454968	108181
8079	455022	108124
8080	455077	108067
8081	455132	108011
8082	455188	107954
8083	455243	107897
8084	455299	107841
8085	455353	107784
8086	455408	107728
8087	455462	107671
8088	455519	107615
8089	455576	107558
8090	455632	107502
8091	455691	107446
8092	455747	107390
8093	455802	107333
8094	455856	107276
8095	455913	107220
8096	455968	107164
8097	456022	107107
8098	456079	107051
8099	456135	106994
8100	456190	106938
8101	456247	106881
8102	456303	106825
8103	456358	106768
8104	456417	106713
8105	456471	106656
8106	456528	106600
8107	456582	106543
8108	456640	106487
8109	456698	106431
8110	456757	106376
8111	456813	106319
8112	456870	106263
8113	456925	106206
8114	456980	106150
8115	457036	106093
8116	457088	106036
8117	457143	105979
8118	457197	105922
8119	457248	105865
8120	457301	105808
8121	457357	105751
8122	457410	105694
8123	457466	105638
8124	457519	105581
8125	457572	105524
8126	457627	105467
8127	457680	105410
8128	457732	105353
8129	457785	105296
8130	457837	105239
8131	457888	105181
8132	457942	105124
8133	457997	105067
8134	458052	105011
8135	458108	104954
8136	458163	104898
8137	458220	104842
8138	458277	104786
8139	458331	104729
8140	458385	104672
8141	458441	104616
8142	458493	104558
8143	458547	104502
8144	458600	104444
8145	458653	104387
8146	458709	104331
8147	458766	104275
8148	458822	104219
8149	458876	104162
8150	458928	104104
8151	458984	104048
8152	459038	103991
8153	459093	103935
8154	459146	103878
8155	459200	103821
8156	459253	103764
8157	459306	103707
8158	459361	103650
8159	459417	103594
8160	459472	103537
8161	459524	103480
8162	459583	103424
8163	459636	103367
8164	459691	103310
8165	459747	103254
8166	459803	103198
8167	459860	103142
8168	459914	103085
8169	459970	103028
8170	460023	102971
8171	460076	102914
8172	460131	102858
8173	460186	102801
8174	460247	102746
8175	460302	102689
8176	460357	102633
8177	460412	102576
8178	460467	102520
8179	460522	102463
8180	460578	102407
8181	460634	102350
8182	460689	102294
8183	460741	102236
8184	460796	102180
8185	460850	102123
8186	460904	102066
8187	460960	102010
8188	461016	101953
8189	461070	101897
8190	461124	101840
8191	461180	101783
8192	461236	101727
8193	461290	101670
8194	461344	101614
8195	461399	101557
8196	461454	101500
8197	461510	101444
8198	461565	101387
8199	461621	101331
8200	461676	101274
8201	461731	101218
8202	461788	101162
8203	461844	101105
8204	461898	101049
8205	461955	100992
8206	462012	100936
8207	462068	100880
8208	462121	100823
8209	462177	100767
8210	462235	100711
8211	462292	100655
8212	462345	100597
8213	462399	100541
8214	462453	100484
8215	462508	100427
8216	462563	100371
8217	462619	100314
8218	462673	100258
8219	462727	100201
8220	462782	100144
8221	462838	100088
8222	462896	100032
8223	462951	99975
8224	463005	99919
8225	463064	99863
8226	463119	99806
8227	463173	99749
8228	463233	99694
8229	463289	99638
8230	463348	99582
8231	463403	99526
8232	463456	99468
8233	463510	99412
8234	463565	99355
8235	463622	99299
8236	463677	99242
8237	463734	99186
8238	463790	99130
8239	463844	99073
8240	463899	99016
8241	463953	98960
8242	464008	98903
8243	464065	98847
8244	464122	98791
8245	464177	98734
8246	464234	98678
8247	464288	98621
8248	464347	98566
8249	464404	98509
8250	464463	98454
8251	464519	98398
8252	464574	98341
8253	464633	98285
8254	464689	98229
8255	464750	98174
8256	464805	98117
8257	464859	98060
8258	464915	98004
8259	464969	97947
8260	465026	97891
8261	465079	97834
8262	465136	97778
8263	465189	97721
8264	465244	97664
8265	465300	97608
8266	465355	97551
8267	465411	97495
8268	465474	97440
8269	465539	97386
8270	465606	97332
8271	465664	97276
8272	465724	97220
8273	465780	97164
8274	465839	97108
8275	465896	97052
8276	465954	96996
8277	466011	96940
8278	466070	96884
8279	466128	96828
8280	466186	96772
8281	466243	96716
8282	466300	96660
8283	466362	96605
8284	466425	96550
8285	466482	96494
8286	466537	96437
8287	466597	96382
8288	466656	96326
8289	466711	96269
8290	466767	96213
8291	466821	96156
8292	466877	96100
8293	466935	96044
8294	466996	95989
8295	467058	95933
8296	467117	95878
8297	467176	95822
8298	467233	95766
8299	467288	95709
8300	467345	95653
8301	467401	95597
8302	467459	95541
8303	467514	95484
8304	467570	95428
8305	467623	95371
8306	467681	95315
8307	467736	95258
8308	467795	95203
8309	467850	95146
8310	467906	95090
8311	467961	95033
8312	468015	94976
8313	468069	94920
8314	468123	94863
8315	468179	94806
8316	468232	94749
8317	468286	94693
8318	468342	94636
8319	468396	94580
8320	468449	94523
8321	468501	94465
8322	468554	94408
8323	468609	94352
8324	468664	94295
8325	468716	94238
8326	468769	94181
8327	468823	94124
8328	468875	94067
8329	468928	94010
8330	468980	93953
8331	469034	93897
8332	469090	93840
8333	469147	93784
8334	469203	93728
8335	469257	93671
8336	469315	93615
8337	469374	93559
8338	469433	93503
8339	469490	93447
8340	469546	93391
8341	469602	93334
8342	469658	93278
8343	469715	93222
8344	469771	93166
8345	469825	93109
8346	469881	93053
8347	469936	92996
8348	469994	92940
8349	470052	92884
8350	470110	92828
8351	470170	92773
8352	470226	92716
8353	470280	92660
8354	470337	92603
8355	470391	92547
8356	470446	92490
8357	470503	92434
8358	470558	92377
8359	470613	92321
8360	470668	92264
8361	470723	92208
8362	470780	92152
8363	470837	92095
8364	470891	92039
8365	470946	91982
8366	470999	91925
8367	471055	91869
8368	471112	91813
8369	471166	91756
8370	471219	91699
8371	471272	91642
8372	471328	91586
8373	471386	91530
8374	471438	91473
8375	471493	91416
8376	471545	91359
8377	471600	91302
8378	471655	91246
8379	471708	91189
8380	471762	91132
8381	471816	91076
8382	471870	91019
8383	471923	90962
8384	471974	90905
8385	472027	90848
8386	472084	90791
8387	472138	90735
8388	472195	90679
8389	472250	90622
8390	472303	90565
8391	472357	90508
8392	472425	90454
8393	472486	90399
8394	472541	90343
8395	472594	90286
8396	472649	90229
8397	472703	90172
8398	472756	90115
8399	472810	90059
8400	472876	90004
8401	472937	89949
8402	472999	89894
8403	473056	89837
8404	473116	89782
8405	473175	89726
8406	473228	89669
8407	473281	89612
8408	473333	89555
8409	473386	89498
8410	473439	89441
8411	473490	89384
8412	473545	89327
8413	473600	89271
8414	473653	89214
8415	473707	89157
8416	473760	89101
8417	473812	89043
8418	473863	88986
8419	473916	88929
8420	473971	88873
8421	474024	88816
8422	474077	88759
8423	474129	88702
8424	474181	88645
8425	474234	88588
8426	474286	88531
8427	474340	88474
8428	474394	88417
8429	474449	88361
8430	474505	88304
8431	474561	88248
8432	474619	88192
8433	474673	88135
8434	474724	88078
8435	474780	88022
8436	474832	87965
8437	474885	87908
8438	474937	87851
8439	474990	87794
8440	475041	87737
8441	475096	87680
8442	475150	87624
8443	475203	87567
8444	475256	87510
8445	475312	87453
8446	475364	87396
8447	475419	87340
8448	475473	87283
8449	475526	87226
8450	475581	87170
8451	475634	87113
8452	475689	87056
8453	475744	87000
8454	475813	86946
8455	475884	86892
8456	475944	86837
8457	475998	86780
8458	476054	86724
8459	476111	86668
8460	476164	86611
8461	476218	86554
8462	476273	86498
8463	476326	86441
8464	476378	86384
8465	476432	86327
8466	476486	86270
8467	476542	86214
8468	476597	86157
8469	476654	86101
8470	476710	86045
8471	476764	85988
8472	476819	85932
8473	476872	85875
8474	476930	85819
8475	476985	85762
8476	477042	85706
8477	477095	85649
8478	477149	85593
8479	477204	85536
8480	477256	85479
8481	477310	85423
8482	477364	85366
8483	477421	85310
8484	477475	85253
8485	477533	85197
8486	477592	85141
8487	477653	85086
8488	477724	85032
8489	477783	84976
8490	477839	84920
8491	477896	84864
8492	477953	84808
8493	478007	84751
8494	478065	84695
8495	478121	84639
8496	478177	84582
8497	478233	84526
8498	478290	84470
8499	478342	84413
8500	478398	84357
8501	478453	84300
8502	478508	84244
8503	478563	84187
8504	478618	84131
8505	478672	84074
8506	478724	84017
8507	478780	83961
8508	478838	83905
8509	478897	83849
8510	478955	83793
8511	479010	83736
8512	479063	83679
8513	479117	83623
8514	479172	83566
8515	479229	83510
8516	479286	83454
8517	479343	83398
8518	479399	83342
8519	479455	83285
8520	479510	83229
8521	479567	83173
8522	479623	83116
8523	479678	83060
8524	479733	83003
8525	479791	82947
8526	479847	82891
8527	479903	82835
8528	479955	82778
8529	480011	82721
8530	480064	82665
8531	480119	82608
8532	480175	82552
8533	480231	82495
8534	480290	82439
8535	480346	82383
8536	480400	82327
8537	480454	82270
8538	480510	82214
8539	480569	82158
8540	480636	82103
8541	480701	82049
8542	480765	81994
8543	480822	81937
8544	480877	81881
8545	480933	81825
8546	480990	81768
8547	481046	81712
8548	481102	81656
8549	481155	81599
8550	481218	81544
8551	481278	81488
8552	481339	81433
8553	481399	81377
8554	481460	81322
8555	481524	81267
8556	481586	81211
8557	481645	81156
8558	481707	81100
8559	481768	81045
8560	481832	80990
8561	481892	80934
8562	481956	80879
8563	482016	80823
8564	482072	80767
8565	482127	80711
8566	482186	80655
8567	482244	80599
8568	482307	80544
8569	482366	80488
8570	482421	80431
8571	482477	80375
8572	482531	80318
8573	482592	80263
8574	482652	80207
8575	482711	80151
8576	482768	80095
8577	482828	80039
8578	482882	79983
8579	482936	79926
8580	482989	79869
8581	483042	79812
8582	483099	79756
8583	483154	79700
8584	483213	79644
8585	483268	79587
8586	483325	79531
8587	483379	79475
8588	483442	79419
8589	483512	79365
8590	483577	79310
8591	483658	79258
8592	483727	79204
8593	483787	79148
8594	483844	79092
8595	483901	79036
8596	483955	78979
8597	484013	78923
8598	484073	78868
8599	484131	78812
8600	484187	78755
8601	484242	78699
8602	484300	78643
8603	484355	78586
8604	484415	78531
8605	484471	78474
8606	484525	78418
8607	484583	78361
8608	484640	78305
8609	484698	78249
8610	484759	78194
8611	484815	78137
8612	484873	78081
8613	484928	78025
8614	484981	77968
8615	485034	77911
8616	485087	77855
8617	485144	77798
8618	485198	77742
8619	485251	77685
8620	485305	77628
8621	485361	77572
8622	485415	77515
8623	485476	77460
8624	485535	77404
8625	485593	77348
8626	485649	77291
8627	485705	77235
8628	485759	77178
8629	485812	77122
8630	485867	77065
8631	485920	77008
8632	485975	76952
8633	486029	76895
8634	486088	76839
8635	486145	76783
8636	486203	76727
8637	486259	76671
8638	486320	76615
8639	486379	76559
8640	486434	76503
8641	486489	76446
8642	486542	76389
8643	486601	76334
8644	486660	76278
8645	486717	76221
8646	486775	76165
8647	486834	76110
8648	486891	76053
8649	486948	75997
8650	487009	75942
8651	487063	75885
8652	487120	75829
8653	487179	75773
8654	487237	75717
8655	487296	75661
8656	487354	75605
8657	487414	75549
8658	487473	75493
8659	487530	75437
8660	487590	75381
8661	487652	75326
8662	487709	75270
8663	487775	75215
8664	487839	75160
8665	487911	75106
8666	487971	75050
8667	488029	74994
8668	488086	74938
8669	488141	74882
8670	488195	74825
8671	488249	74768
8672	488303	74712
8673	488356	74655
8674	488413	74599
8675	488465	74542
8676	488521	74485
8677	488576	74429
8678	488629	74372
8679	488684	74316
8680	488740	74259
8681	488792	74202
8682	488844	74145
8683	488899	74089
8684	488953	74032
8685	489009	73976
8686	489063	73919
8687	489117	73863
8688	489170	73806
8689	489224	73749
8690	489282	73693
8691	489339	73637
8692	489397	73581
8693	489449	73524
8694	489501	73467
8695	489557	73411
8696	489612	73354
8697	489668	73298
8698	489721	73241
8699	489776	73185
8700	489830	73128
8701	489886	73071
8702	489938	73015
8703	489992	72958
8704	490048	72902
8705	490103	72845
8706	490158	72789
8707	490211	72732
8708	490264	72675
8709	490319	72619
8710	490375	72562
8711	490435	72506
8712	490493	72450
8713	490551	72394
8714	490606	72338
8715	490661	72281
8716	490714	72225
8717	490772	72169
8718	490837	72114
8719	490905	72059
8720	490966	72003
8721	491029	71948
8722	491095	71893
8723	491149	71837
8724	491206	71780
8725	491264	71724
8726	491321	71668
8727	491391	71614
8728	491446	71557
8729	491499	71501
8730	491555	71444
8731	491610	71388
8732	491665	71331
8733	491720	71275
8734	491776	71218
8735	491829	71162
8736	491885	71105
8737	491946	71050
8738	492004	70994
8739	492067	70938
8740	492128	70883
8741	492191	70827
8742	492252	70772
8743	492309	70716
8744	492364	70659
8745	492418	70602
8746	492472	70546
8747	492524	70489
8748	492580	70432
8749	492633	70376
8750	492689	70319
8751	492746	70263
8752	492803	70207
8753	492864	70151
8754	492919	70095
8755	492975	70038
8756	493032	69982
8757	493090	69926
8758	493146	69870
8759	493204	69814
8760	493260	69757
8761	493311	69700
8762	493370	69645
8763	493423	69588
8764	493476	69531
8765	493529	69474
8766	493582	69418
8767	493637	69361
8768	493695	69305
8769	493752	69249
8770	493806	69192
8771	493860	69135
8772	493913	69079
8773	493970	69023
8774	494025	68966
8775	494080	68910
8776	494136	68853
8777	494192	68797
8778	494246	68740
8779	494302	68684
8780	494358	68627
8781	494412	68571
8782	494470	68515
8783	494524	68458
8784	494580	68402
8785	494633	68345
8786	494685	68288
8787	494739	68232
8788	494796	68175
8789	494851	68119
8790	494907	68063
8791	494962	68006
8792	495015	67949
8793	495069	67893
8794	495123	67836
8795	495177	67780
8796	495233	67723
8797	495286	67667
8798	495340	67610
8799	495391	67553
8800	495444	67496
8801	495497	67439
8802	495551	67383
8803	495606	67326
8804	495661	67270
8805	495714	67213
8806	495768	67157
8807	495821	67100
8808	495876	67043
8809	495930	66987
8810	495984	66930
8811	496037	66873
8812	496097	66818
8813	496154	66761
8814	496212	66705
8815	496273	66650
8816	496329	66593
8817	496387	66537
8818	496445	66481
8819	496508	66426
8820	496572	66370
8821	496631	66315
8822	496689	66259
8823	496745	66202
8824	496804	66146
8825	496861	66090
8826	496916	66034
8827	496978	65978
8828	497035	65922
8829	497089	65865
8830	497142	65809
8831	497195	65752
8832	497247	65695
8833	497303	65639
8834	497357	65582
8835	497412	65526
8836	497468	65469
8837	497529	65413
8838	497587	65357
8839	497644	65301
8840	497705	65246
8841	497760	65189
8842	497815	65133
8843	497869	65076
8844	497921	65019
8845	497975	64963
8846	498031	64906
8847	498088	64850
8848	498151	64795
8849	498212	64739
8850	498271	64683
8851	498331	64627
8852	498391	64571
8853	498447	64515
8854	498503	64459
8855	498559	64402
8856	498613	64346
8857	498670	64290
8858	498730	64234
8859	498789	64178
8860	498846	64122
8861	498904	64066
8862	498960	64009
8863	499014	63953
8864	499077	63897
8865	499134	63841
8866	499190	63785
8867	499243	63728
8868	499298	63671
8869	499359	63616
8870	499418	63560
8871	499476	63504
8872	499533	63448
8873	499592	63392
8874	499652	63336
8875	499710	63280
8876	499768	63224
8877	499825	63167
8878	499883	63111
8879	499943	63055
8880	499999	62999
8881	500055	62943
8882	500110	62886
8883	500166	62830
8884	500222	62774
8885	500278	62717
8886	500334	62661
8887	500395	62605
8888	500452	62549
8889	500510	62493
8890	500566	62437
8891	500620	62380
8892	500674	62323
8893	500731	62267
8894	500785	62211
8895	500839	62154
8896	500897	62098
8897	500956	62042
8898	501014	61986
8899	501071	61930
8900	501128	61873
8901	501184	61817
8902	501239	61761
8903	501292	61704
8904	501348	61648
8905	501403	61591
8906	501459	61535
8907	501513	61478
8908	501567	61422
8909	501626	61366
8910	501684	61310
8911	501741	61253
8912	501798	61197
8913	501855	61141
8914	501913	61085
8915	501973	61029
8916	502030	60973
8917	502087	60917
8918	502143	60860
8919	502199	60804
8920	502255	60748
8921	502310	60691
8922	502366	60635
8923	502420	60578
8924	502476	60522
8925	502532	60466
8926	502586	60409
8927	502639	60352
8928	502691	60296
8929	502747	60239
8930	502803	60183
8931	502855	60126
8932	502908	60069
8933	502967	60013
8934	503023	59957
8935	503079	59901
8936	503138	59845
8937	503195	59788
8938	503254	59732
8939	503309	59676
8940	503363	59619
8941	503419	59563
8942	503476	59507
8943	503532	59451
8944	503592	59395
8945	503652	59339
8946	503716	59283
8947	503785	59229
8948	503847	59173
8949	503904	59117
8950	503959	59060
8951	504019	59005
8952	504078	58949
8953	504136	58892
8954	504197	58837
8955	504252	58780
8956	504312	58724
8957	504371	58668
8958	504432	58613
8959	504490	58556
8960	504546	58500
8961	504606	58444
8962	504661	58388
8963	504715	58331
8964	504769	58275
8965	504823	58218
8966	504880	58162
8967	504947	58107
8968	505021	58053
8969	505090	57998
8970	505149	57942
8971	505206	57885
8972	505263	57829
8973	505326	57774
8974	505389	57718
8975	505450	57662
8976	505511	57607
8977	505572	57551
8978	505629	57495
8979	505689	57439
8980	505746	57382
8981	505803	57326
8982	505862	57270
8983	505918	57214
8984	505973	57157
8985	506030	57101
8986	506086	57045
8987	506142	56988
8988	506205	56933
8989	506265	56877
8990	506328	56821
8991	506395	56766
8992	506504	56716
8993	506579	56662
8994	506643	56606
8995	506704	56550
8996	506766	56495
8997	506824	56439
8998	506882	56382
8999	506937	56326
9000	506993	56270
9001	507049	56213
9002	507105	56157
9003	507159	56100
9004	507214	56044
9005	507268	55987
9006	507321	55930
9007	507376	55874
9008	507432	55818
9009	507487	55761
9010	507543	55705
9011	507602	55649
9012	507659	55593
9013	507712	55536
9014	507764	55479
9015	507819	55423
9016	507874	55366
9017	507927	55309
9018	507980	55253
9019	508032	55196
9020	508086	55139
9021	508139	55083
9022	508197	55026
9023	508250	54970
9024	508304	54913
9025	508356	54857
9026	508409	54800
