iter	PRAUC	Logloss
7259	0.9959863716	0.1407015586
7260	0.9959883912	0.1406872572
7261	0.9959904884	0.1406638578
7262	0.9959925079	0.140648153
7263	0.9960023279	0.1406216166
7264	0.9960038508	0.1405996828
7265	0.9960041768	0.1405841061
7266	0.9960086678	0.1405692423
7267	0.9960120205	0.1405510721
7268	0.9960177226	0.1405301727
7269	0.996021345	0.1405077232
7270	0.9960232691	0.1404893356
7271	0.9960294178	0.140465696
7272	0.996035893	0.1404375851
7273	0.9960378803	0.1404127007
7274	0.9960423723	0.1403965352
7275	0.9960487149	0.1403753119
7276	0.9960500757	0.1403606793
7277	0.9960568966	0.1403336087
7278	0.9960602942	0.1403090531
7279	0.9960615281	0.1402931473
7280	0.9960615562	0.1402805579
7281	0.9960654436	0.1402628111
7282	0.9960674883	0.1402463397
7283	0.9960701037	0.1402338726
7284	0.9960717292	0.1402256062
7285	0.9960734047	0.1402069787
7286	0.9960743301	0.1401956479
7287	0.9960787908	0.1401784033
7288	0.9960820795	0.1401653148
7289	0.9960830977	0.1401457138
7290	0.9960856682	0.1401282081
7291	0.9960876242	0.1401180659
7292	0.9960918746	0.1400984423
7293	0.9960951892	0.1400820807
7294	0.9960980364	0.1400661149
7295	0.9961025123	0.1400460128
7296	0.9961055686	0.1400278451
7297	0.9961102104	0.1400085463
7298	0.9961150426	0.1399950053
7299	0.9961206863	0.1399763135
7300	0.9961278886	0.1399371472
7301	0.9961293041	0.1399192224
7302	0.9961328661	0.1398985785
7303	0.9961366585	0.1398798045
7304	0.9961401273	0.1398566263
7305	0.996144055	0.1398354822
7306	0.9961441052	0.1398319115
7307	0.9961458034	0.1398225564
7308	0.9961466003	0.1398068065
7309	0.996148652	0.1397891196
7310	0.9961554715	0.1397603774
7311	0.9961587038	0.1397424217
7312	0.9961598675	0.1397310439
7313	0.996162209	0.1397083663
7314	0.9961695902	0.1396789151
7315	0.9961707815	0.1396645495
7316	0.9961708259	0.1396552772
7317	0.9961763931	0.1396304845
7318	0.9961796475	0.1396095437
7319	0.9961809055	0.1395937404
7320	0.996189169	0.1395564786
7321	0.9961882377	0.1395452724
7322	0.9961905336	0.1395297661
7323	0.9961949878	0.139503004
7324	0.9961999846	0.1394843185
7325	0.9962017665	0.139477269
7326	0.9962034272	0.1394648315
7327	0.9962063277	0.1394465729
7328	0.99621293	0.1394273087
7329	0.9962171749	0.1393983827
7330	0.9962220726	0.1393704412
7331	0.9962290147	0.1393436619
7332	0.9962309126	0.1393248397
7333	0.9962345377	0.1392967419
7334	0.9962374034	0.1392790857
7335	0.9962412299	0.1392564659
7336	0.9962425791	0.1392443057
7337	0.9962451212	0.1392273614
7338	0.9962470697	0.1392157767
7339	0.9962483802	0.1391975212
7340	0.9962512962	0.1391784563
7341	0.9962515434	0.139170034
7342	0.9962551389	0.1391555228
7343	0.9962566696	0.1391395964
7344	0.9962553003	0.1391263361
7345	0.996257988	0.1391066086
7346	0.9962620375	0.1390844667
7347	0.9962621789	0.139082573
7348	0.9962642811	0.1390569167
7349	0.9962671279	0.1390344945
7350	0.9962699959	0.1390116684
7351	0.9962720139	0.1389887656
7352	0.9962722916	0.1389752623
7353	0.9962754189	0.1389591055
7354	0.9962784306	0.1389396549
7355	0.9962821719	0.1389119719
7356	0.996288664	0.1388826396
7357	0.9962905112	0.1388643518
7358	0.9962942939	0.1388482874
7359	0.9962984869	0.1388233055
7360	0.9963002459	0.138801534
7361	0.9963030051	0.1387848206
7362	0.9963071306	0.1387597611
7363	0.9963076219	0.1387437094
7364	0.9963114034	0.1387227534
7365	0.9963156055	0.1386966962
7366	0.9963166892	0.138678691
7367	0.9963176962	0.13866871
7368	0.996318441	0.1386537158
7369	0.9963198302	0.1386301543
7370	0.9963242549	0.1386112928
7371	0.9963251983	0.1385977105
7372	0.9963259137	0.1385871037
7373	0.9963314671	0.1385740421
7374	0.9963313788	0.1385638131
7375	0.9963392015	0.1385401822
7376	0.9963472251	0.1385179353
7377	0.9963484828	0.1385081181
7378	0.996350875	0.1384896285
7379	0.9963568359	0.1384634033
7380	0.9963605427	0.1384456732
7381	0.9963635651	0.1384267849
7382	0.9963721612	0.1384071305
7383	0.9963769073	0.1383871308
7384	0.9963796196	0.1383731987
7385	0.9963852429	0.1383499395
7386	0.9963878043	0.1383317705
7387	0.9963889254	0.1383156762
7388	0.996389492	0.138299823
7389	0.9963940768	0.1382778874
7390	0.9963972689	0.13825678
7391	0.996399849	0.1382434057
7392	0.996400852	0.1382269045
7393	0.9964053058	0.138207767
7394	0.9964090221	0.1381923199
7395	0.996412348	0.1381754477
7396	0.996414148	0.1381651466
7397	0.9964188675	0.1381402814
7398	0.996420332	0.1381265816
7399	0.9964198776	0.1381141704
7400	0.9964205913	0.1381007619
7401	0.9964228177	0.1380857007
7402	0.9964349041	0.1380605909
7403	0.996434975	0.1380446191
7404	0.9964359472	0.13803256
7405	0.9964402372	0.1380073565
7406	0.9964459522	0.1379792948
7407	0.9964471218	0.1379625527
7408	0.9964503003	0.1379343825
7409	0.996453698	0.1379206663
7410	0.9964544446	0.1379093963
7411	0.996456062	0.1378823078
7412	0.9964576856	0.1378707021
7413	0.9964622349	0.1378478139
7414	0.9964654703	0.1378277592
7415	0.9964652165	0.1378170047
7416	0.9964683627	0.1377923167
7417	0.9964725707	0.1377755417
7418	0.9964753048	0.1377547109
7419	0.9964799292	0.1377337309
7420	0.9964824733	0.1377166053
7421	0.9964846999	0.1377043476
7422	0.9964897834	0.137685523
7423	0.9964922662	0.1376623364
7424	0.9964941755	0.1376382027
7425	0.996494651	0.137624221
7426	0.9964981596	0.1376026665
7427	0.9965010499	0.1375858262
7428	0.996502934	0.1375652082
7429	0.9965066258	0.137545088
7430	0.996509392	0.1375224892
7431	0.9965166036	0.1374906228
7432	0.9965191066	0.1374770689
7433	0.9965200543	0.1374496199
7434	0.9965217301	0.1374284759
7435	0.9965246956	0.1374086588
7436	0.9965265314	0.1373855418
7437	0.9965315408	0.1373580084
7438	0.9965357563	0.1373359236
7439	0.9965363532	0.1373239932
7440	0.9965373639	0.1373120895
7441	0.9965457355	0.1372758263
7442	0.9965486101	0.1372531488
7443	0.9965484982	0.1372352832
7444	0.9965526125	0.1372138202
7445	0.9965538504	0.1372017146
7446	0.9965583627	0.1371803967
7447	0.9965632996	0.137156833
7448	0.9965660872	0.1371406695
7449	0.9965707216	0.1371205303
7450	0.996573241	0.1371046635
7451	0.9965772301	0.1370833593
7452	0.9965805922	0.1370694109
7453	0.9965903527	0.137038966
7454	0.996591369	0.1370232007
7455	0.9965934203	0.137000441
7456	0.9965969528	0.1369763777
7457	0.9965973484	0.1369660281
7458	0.9966025792	0.1369451017
7459	0.9966037124	0.1369303943
7460	0.9966071295	0.136902725
7461	0.9966092876	0.1368822523
7462	0.9966096262	0.1368614143
7463	0.9966126362	0.1368450007
7464	0.9966161047	0.1368218408
7465	0.9966211833	0.1368097276
7466	0.9966223926	0.1367944532
7467	0.9966236002	0.1367703878
7468	0.9966270319	0.1367566286
7469	0.9966337402	0.136731957
7470	0.9966363433	0.1367200695
7471	0.996645127	0.1366846445
7472	0.9966508371	0.1366656246
7473	0.9966538515	0.13665328
7474	0.9966547193	0.1366400498
7475	0.9966570798	0.1366215975
7476	0.9966593069	0.1366002265
7477	0.9966609421	0.1365824362
7478	0.9966606316	0.1365699555
7479	0.9966598921	0.1365603419
7480	0.9966631066	0.1365377309
7481	0.99666539	0.1365164344
7482	0.9966673937	0.1365005653
7483	0.9966673136	0.136490065
7484	0.9966689062	0.136473973
7485	0.9966704086	0.1364631396
7486	0.9966728198	0.1364383071
7487	0.9966760437	0.1364181237
7488	0.9966858442	0.1363959745
7489	0.9966909731	0.1363700116
7490	0.9966939071	0.1363525868
7491	0.9966984883	0.1363329542
7492	0.9967006967	0.1363128568
7493	0.9967026997	0.1362975117
7494	0.9967090418	0.1362708885
7495	0.9967107259	0.1362576698
7496	0.9967120781	0.1362450177
7497	0.9967132498	0.1362294989
7498	0.9967125774	0.1362092314
7499	0.996714614	0.1361851624
7500	0.9967168211	0.1361645329
7501	0.9967192749	0.1361442541
7502	0.9967247521	0.1361233917
7503	0.9967280414	0.1360992634
7504	0.996728882	0.1360836036
7505	0.9967343693	0.1360590517
7506	0.9967353506	0.1360514319
7507	0.9967362964	0.1360370747
7508	0.9967384107	0.1360189984
7509	0.9967404088	0.1360051329
7510	0.9967410564	0.1359890707
7511	0.9967445484	0.1359654414
7512	0.9967510543	0.1359442822
7513	0.9967586553	0.135918937
7514	0.9967601613	0.1359012123
7515	0.9967636605	0.1358834469
7516	0.9967646623	0.135869249
7517	0.9967720133	0.1358462696
7518	0.9967736214	0.1358389278
7519	0.9967795281	0.1358128481
7520	0.9967842445	0.1357953419
7521	0.9967865374	0.1357818238
7522	0.9967884313	0.1357683222
7523	0.9967934352	0.135752018
7524	0.9967985427	0.1357271871
7525	0.9967993882	0.1357179343
7526	0.9968031367	0.1356929756
7527	0.9968056176	0.1356796587
7528	0.9968080974	0.1356611014
7529	0.9968128295	0.1356376662
7530	0.9968173343	0.1356095956
7531	0.9968192606	0.1355901054
7532	0.9968220195	0.1355714788
7533	0.9968259102	0.1355484619
7534	0.9968272719	0.1355270285
7535	0.9968284139	0.1355082714
7536	0.9968308859	0.1354920538
7537	0.9968312554	0.1354771366
7538	0.9968394669	0.1354429731
7539	0.996843473	0.1354208947
7540	0.9968472423	0.1354091388
7541	0.9968525318	0.1353848201
7542	0.9968555467	0.1353595605
7543	0.9968591281	0.1353330964
7544	0.9968603644	0.1353195681
7545	0.9968643304	0.1353008397
7546	0.9968664265	0.1352764538
7547	0.9968690852	0.1352615934
7548	0.9968710093	0.1352486918
7549	0.9968741206	0.135228496
7550	0.9968762623	0.1352148772
7551	0.9968789632	0.1351982154
7552	0.9968802868	0.1351883128
7553	0.9968821409	0.1351751271
7554	0.996885099	0.1351674315
7555	0.9968856092	0.1351513134
7556	0.9968854894	0.1351436164
7557	0.9968890669	0.1351275008
7558	0.9968929361	0.1351011854
7559	0.9968954938	0.1350729426
7560	0.9968966163	0.1350646503
7561	0.9968970422	0.1350523598
7562	0.9969017462	0.135029835
7563	0.9969035301	0.1350164692
7564	0.9969063461	0.1349952858
7565	0.9969079529	0.1349739525
7566	0.9969092498	0.1349571722
7567	0.9969136762	0.1349352954
7568	0.9969147762	0.1349233605
7569	0.9969152074	0.1349151841
7570	0.9969154775	0.1349050704
7571	0.9969186694	0.1348861754
7572	0.9969222171	0.1348683083
7573	0.996922916	0.1348454135
7574	0.9969239623	0.1348293567
7575	0.9969255266	0.1348066393
7576	0.9969264681	0.1347985232
7577	0.9969266283	0.1347841362
7578	0.9969290583	0.134766955
7579	0.9969330935	0.1347426735
7580	0.9969351885	0.1347270911
7581	0.9969348296	0.1347166385
7582	0.9969375318	0.1347003846
7583	0.9969431734	0.1346739278
7584	0.9969443234	0.1346599614
7585	0.9969476254	0.1346471902
7586	0.9969492585	0.1346323573
7587	0.9969515607	0.1346242595
7588	0.996953291	0.1346095251
7589	0.9969540273	0.134596825
7590	0.9969585369	0.1345785965
7591	0.9969599001	0.1345583287
7592	0.99696267	0.134537487
7593	0.996963802	0.1345281926
7594	0.9969631036	0.1345095891
7595	0.9969636151	0.1344984844
7596	0.996967179	0.134474945
7597	0.9969697827	0.1344540265
7598	0.996972047	0.1344443364
7599	0.9969731841	0.134433974
7600	0.9969741285	0.1344180582
7601	0.9969739079	0.1344037117
7602	0.9969749175	0.1343962802
7603	0.9969773651	0.1343808355
7604	0.9969783756	0.1343634452
7605	0.9969800809	0.1343455267
7606	0.9969835892	0.1343266872
7607	0.9969844938	0.1343119957
7608	0.9969910065	0.1342797196
7609	0.9969930027	0.134256074
7610	0.997000579	0.1342335138
7611	0.9970015317	0.1342178003
7612	0.9970033577	0.1341977362
7613	0.9970074854	0.1341798461
7614	0.9970096583	0.1341658781
7615	0.9970116243	0.1341465287
7616	0.9970141821	0.1341276422
7617	0.9970210794	0.1341063647
7618	0.9970231123	0.1340935642
7619	0.9970264382	0.1340656079
7620	0.9970275445	0.1340502313
7621	0.9970289559	0.1340338677
7622	0.9970352034	0.1340060463
7623	0.9970354877	0.1339957509
7624	0.9970375414	0.1339797934
7625	0.9970397235	0.1339661098
7626	0.9970418539	0.1339479342
7627	0.9970426847	0.1339353926
7628	0.9970483791	0.1339133911
7629	0.9970493397	0.133902513
7630	0.9970508306	0.1338956489
7631	0.9970595003	0.1338674622
7632	0.9970606369	0.1338550108
7633	0.9970611725	0.1338382225
7634	0.997064057	0.1338149439
7635	0.9970661307	0.1337925471
7636	0.997067209	0.1337762728
7637	0.9970680081	0.1337635583
7638	0.9970715035	0.1337460661
7639	0.9970752116	0.133723727
7640	0.9970789285	0.1337000361
7641	0.9970799364	0.1336827866
7642	0.9970841011	0.1336556316
7643	0.9970857962	0.1336504462
7644	0.9970877475	0.1336364702
7645	0.9970897042	0.1336193933
7646	0.9970904603	0.1336053219
7647	0.9970912533	0.1335909298
7648	0.9970978255	0.1335659258
7649	0.997099725	0.1335459157
7650	0.997101189	0.1335283016
7651	0.997103316	0.1335067896
7652	0.9971056446	0.1334905073
7653	0.9971071531	0.1334775868
7654	0.9971095551	0.1334542429
7655	0.997115139	0.1334238977
7656	0.9971152492	0.1334155864
7657	0.9971199013	0.1333906768
7658	0.9971220838	0.1333657458
7659	0.9971227452	0.1333544448
7660	0.9971250291	0.1333415349
7661	0.9971330995	0.1333079271
7662	0.9971357595	0.1332923793
7663	0.9971372244	0.1332810665
7664	0.9971380391	0.1332690926
7665	0.9971389059	0.1332434094
7666	0.9971417782	0.1332292428
7667	0.9971431065	0.1332047882
7668	0.9971482123	0.1331803646
7669	0.9971519317	0.133149072
7670	0.9971539618	0.1331306501
7671	0.9971545642	0.1331174988
7672	0.9971584956	0.133100479
7673	0.9971616122	0.1330747154
7674	0.9971644472	0.1330541864
7675	0.9971641334	0.133034548
7676	0.9971680669	0.1330153594
7677	0.9971696575	0.1329963969
7678	0.9971740485	0.1329759697
7679	0.9971750416	0.1329600907
7680	0.9971756869	0.13295132
7681	0.9971786914	0.1329336178
7682	0.997179558	0.1329149899
7683	0.997182199	0.1328949338
7684	0.9971835023	0.1328800541
7685	0.997185404	0.1328667509
7686	0.9971879536	0.1328528491
7687	0.9971891359	0.132844965
7688	0.9971911835	0.1328307509
7689	0.9971937233	0.1328074454
7690	0.9971965972	0.1327839789
7691	0.997198985	0.132754881
7692	0.9972030847	0.1327289393
7693	0.9972062392	0.1327085605
7694	0.9972081426	0.1326941174
7695	0.9972096182	0.132684787
7696	0.9972125313	0.1326628477
7697	0.9972155694	0.1326440865
7698	0.9972164633	0.132632389
7699	0.9972192647	0.1326131231
7700	0.9972199713	0.1325938215
7701	0.9972241594	0.1325714824
7702	0.9972264681	0.1325583204
7703	0.99722843	0.1325324169
7704	0.9972313062	0.1325115505
7705	0.9972317863	0.1324983951
7706	0.9972362016	0.1324676689
7707	0.9972363421	0.1324622258
7708	0.997238439	0.1324450719
7709	0.9972390328	0.1324343084
7710	0.9972408703	0.1324230743
7711	0.9972416741	0.1324009708
7712	0.9972457256	0.1323715684
7713	0.9972488069	0.1323541216
7714	0.9972486677	0.1323409983
7715	0.9972495602	0.1323340189
7716	0.9972548156	0.1323118643
7717	0.9972632702	0.1322779035
7718	0.9972641932	0.1322511632
7719	0.9972669036	0.1322280255
7720	0.9972694784	0.1322042358
7721	0.997274246	0.1321888519
7722	0.9972761172	0.1321709715
7723	0.9972782963	0.1321478122
7724	0.9972785905	0.1321326198
7725	0.997281437	0.1321095205
7726	0.9972859282	0.1320881306
7727	0.9972879625	0.1320726727
7728	0.9972891068	0.1320586146
7729	0.9972908469	0.1320398943
7730	0.9972939598	0.1320176779
7731	0.9972958915	0.1319957079
7732	0.9972989546	0.1319704101
7733	0.9973033776	0.131950375
7734	0.9973040358	0.1319350471
7735	0.9973055808	0.1319247775
7736	0.9973104726	0.1319110369
7737	0.9973114368	0.1318928291
7738	0.9973132158	0.1318757097
7739	0.9973170896	0.1318570388
7740	0.9973165116	0.1318424893
7741	0.9973192601	0.1318210907
7742	0.997320681	0.1318040769
7743	0.9973217527	0.1317982369
7744	0.9973228815	0.1317892172
7745	0.9973249889	0.1317714825
7746	0.9973299591	0.1317446897
7747	0.9973340014	0.131720685
7748	0.9973345773	0.1317076547
7749	0.9973375055	0.1316875657
7750	0.9973399405	0.1316653353
7751	0.9973425371	0.1316529599
7752	0.9973445539	0.1316352262
7753	0.9973476735	0.131609529
7754	0.9973505014	0.1315908084
7755	0.9973533672	0.1315703379
7756	0.997353875	0.1315596458
7757	0.9973553336	0.1315427037
7758	0.9973570044	0.1315268234
7759	0.9973571572	0.1315102282
7760	0.9973590116	0.1314961713
7761	0.9973597578	0.131487869
7762	0.9973619033	0.1314666284
7763	0.9973664391	0.131442202
7764	0.9973673598	0.1314290349
7765	0.9973715102	0.1314108996
7766	0.9973742166	0.1313926895
7767	0.9973753193	0.1313811997
7768	0.9973770103	0.1313635831
7769	0.9973786869	0.1313466864
7770	0.9973799233	0.1313304365
7771	0.9973822089	0.1313150911
7772	0.9973843187	0.1312877885
7773	0.9973863388	0.1312617426
7774	0.9973878321	0.1312467391
7775	0.9973931356	0.1312179268
7776	0.9973955833	0.1311966726
7777	0.9973958505	0.1311921585
7778	0.9973957608	0.131178002
7779	0.9973956898	0.1311702464
7780	0.9973962349	0.1311554541
7781	0.9973993282	0.1311282388
7782	0.9974032511	0.1311071912
7783	0.9974060046	0.1310893829
7784	0.9974104913	0.1310702924
7785	0.9974124658	0.1310479028
7786	0.9974150583	0.1310216199
7787	0.9974161561	0.1310078198
7788	0.9974204907	0.1309891636
7789	0.9974225007	0.1309742081
7790	0.9974236238	0.1309573038
7791	0.9974306234	0.1309273537
7792	0.9974329224	0.1309095358
7793	0.9974328318	0.1308979256
7794	0.9974371982	0.1308819545
7795	0.9974375494	0.1308781602
7796	0.9974380699	0.1308556609
7797	0.9974410552	0.1308343657
7798	0.9974413317	0.1308278982
7799	0.99744597	0.1308027931
7800	0.9974489423	0.1307886996
7801	0.99744979	0.1307785467
7802	0.9974530026	0.1307501596
7803	0.9974543916	0.1307400564
7804	0.9974554898	0.1307249816
7805	0.9974566798	0.1307111023
7806	0.9974564858	0.1307057738
7807	0.9974569264	0.1306921674
7808	0.9974590314	0.1306750254
7809	0.9974631551	0.1306597677
7810	0.9974700658	0.1306276327
7811	0.997470213	0.1306145725
7812	0.9974705072	0.130599685
7813	0.9974706302	0.1305826614
7814	0.9974718501	0.1305664989
7815	0.9974731434	0.1305553382
7816	0.9974752142	0.1305407839
7817	0.9974766712	0.130524824
7818	0.9974774046	0.1305163081
7819	0.9974794707	0.1304990695
7820	0.9974834661	0.1304835656
7821	0.9974844935	0.1304727215
7822	0.9974880077	0.1304483327
7823	0.9974900425	0.1304351757
7824	0.9974972033	0.1304072147
7825	0.9975022977	0.1303778132
7826	0.9975040865	0.1303577599
7827	0.9975056436	0.1303423762
7828	0.9975070076	0.1303259257
7829	0.997507534	0.1303165627
7830	0.9975076844	0.130300896
7831	0.9975119758	0.1302770937
7832	0.9975142684	0.130256243
7833	0.9975145469	0.1302479028
7834	0.9975173814	0.1302238083
7835	0.9975234591	0.1302104066
7836	0.9975258847	0.1301880755
7837	0.9975278895	0.1301675211
7838	0.9975294155	0.1301514144
7839	0.9975312981	0.1301366338
7840	0.9975362603	0.1301137585
7841	0.997539368	0.1300953024
7842	0.9975394569	0.1300849174
7843	0.9975396431	0.1300695911
7844	0.9975413664	0.1300507315
7845	0.9975452305	0.130027631
7846	0.9975486673	0.130003368
7847	0.9975506435	0.129987594
7848	0.9975518342	0.1299756022
7849	0.9975563414	0.1299503691
7850	0.9975574729	0.1299335316
7851	0.9975589731	0.1299128499
7852	0.9975628906	0.1298931999
7853	0.9975658113	0.1298667093
7854	0.9975687515	0.1298436445
7855	0.9975724359	0.1298316381
7856	0.9975731005	0.1298207779
7857	0.9975746537	0.1298071379
7858	0.9975756835	0.1297883037
7859	0.9975762332	0.1297796723
7860	0.9975758195	0.1297688481
7861	0.9975799406	0.1297436001
7862	0.9975823234	0.1297265499
7863	0.9975858103	0.1296997603
7864	0.9975874163	0.1296885582
7865	0.9975915041	0.1296631628
7866	0.9975922736	0.1296500424
7867	0.9975962223	0.1296292897
7868	0.9975980565	0.129616786
7869	0.997599151	0.1295949671
7870	0.9976012056	0.1295764162
7871	0.9976034692	0.1295566744
7872	0.9976028652	0.1295448581
7873	0.9976036529	0.1295284643
7874	0.9976050469	0.1295049023
7875	0.9976068439	0.1294821213
7876	0.9976085803	0.1294623741
7877	0.9976102138	0.1294384735
7878	0.9976125746	0.1294158096
7879	0.9976170171	0.129395005
7880	0.9976186877	0.1293744808
7881	0.9976202476	0.1293627718
7882	0.9976206576	0.1293461902
7883	0.9976215619	0.1293329606
7884	0.9976219442	0.1293137706
7885	0.9976252185	0.1292981759
7886	0.9976283122	0.1292732679
7887	0.9976307739	0.1292536554
7888	0.9976320557	0.1292401475
7889	0.9976328351	0.1292190415
7890	0.9976354507	0.1291940633
7891	0.9976377793	0.1291768653
7892	0.9976385804	0.1291645991
7893	0.997644659	0.1291276113
7894	0.9976479699	0.1291042747
7895	0.9976478625	0.1290908476
7896	0.9976480955	0.1290783783
7897	0.9976498406	0.1290645349
7898	0.9976515467	0.129050217
7899	0.9976527913	0.1290335902
7900	0.9976558915	0.1290093687
7901	0.9976570882	0.1289952341
7902	0.9976588262	0.1289788818
7903	0.9976597872	0.1289615198
7904	0.9976624119	0.1289388613
7905	0.997665287	0.1289171677
7906	0.9976681344	0.128901558
7907	0.9976706831	0.1288815221
7908	0.9976721352	0.1288595606
7909	0.9976730529	0.1288514405
7910	0.9976745802	0.1288359379
7911	0.9976783539	0.1288124242
7912	0.9976800368	0.128787999
7913	0.9976815922	0.1287663466
7914	0.9976844992	0.1287451496
7915	0.9976875911	0.1287327602
7916	0.9976908957	0.1287127035
7917	0.9976923624	0.1286927758
7918	0.9976931087	0.1286845499
7919	0.997698478	0.1286583512
7920	0.9976997196	0.1286458406
7921	0.9977009141	0.1286263558
7922	0.9977018042	0.1286129874
7923	0.9977030265	0.1285968822
7924	0.9977048923	0.12858139
7925	0.9977081558	0.1285615812
7926	0.9977096259	0.1285474058
7927	0.9977148882	0.1285224778
7928	0.9977159905	0.1285040183
7929	0.9977174644	0.1284887069
7930	0.9977192077	0.1284768764
7931	0.9977210526	0.1284578717
7932	0.9977243716	0.1284322477
7933	0.9977256843	0.1284155526
7934	0.9977282897	0.1283961059
7935	0.9977317185	0.1283744723
7936	0.9977363293	0.1283381849
7937	0.9977373905	0.1283255928
7938	0.9977384858	0.1283094669
7939	0.9977410288	0.1282950289
7940	0.9977429512	0.1282709087
7941	0.9977441023	0.128256192
7942	0.997746258	0.1282378681
7943	0.9977500987	0.1282078582
7944	0.9977512276	0.1281950129
7945	0.9977534859	0.1281718277
7946	0.9977531107	0.1281605191
7947	0.9977538059	0.1281417864
7948	0.9977551068	0.1281280754
7949	0.9977567459	0.1281106259
7950	0.9977593286	0.1280804707
7951	0.997759535	0.1280645388
7952	0.9977598521	0.1280529934
7953	0.9977600712	0.1280407766
7954	0.9977618781	0.1280283486
7955	0.9977656941	0.1280122789
7956	0.9977662592	0.1279930687
7957	0.9977693535	0.1279697312
7958	0.9977710509	0.1279528797
7959	0.9977762215	0.1279258686
7960	0.9977799481	0.1279080415
7961	0.9977819526	0.1278916601
7962	0.9977835267	0.1278739891
7963	0.9977851701	0.1278612101
7964	0.9977866949	0.1278441498
7965	0.997789125	0.1278235454
7966	0.9977909795	0.1278031377
7967	0.997792257	0.127788242
7968	0.9977933928	0.1277736462
7969	0.9977945755	0.127754876
7970	0.9977967711	0.127734373
7971	0.9977981716	0.1277117465
7972	0.9977986972	0.1277020605
7973	0.9978009705	0.1276806722
7974	0.9978031133	0.1276604476
7975	0.9978044698	0.1276365038
7976	0.9978049151	0.1276270952
7977	0.9978062706	0.1276103564
7978	0.9978076687	0.12758869
7979	0.9978121928	0.1275706473
7980	0.9978148724	0.1275481349
7981	0.997817165	0.1275249711
7982	0.9978196063	0.1275033162
7983	0.9978219629	0.1274845691
7984	0.9978223294	0.1274747943
7985	0.99782469	0.1274488075
7986	0.9978260393	0.1274348309
7987	0.9978292707	0.1274177933
7988	0.9978312165	0.1274032963
7989	0.9978351429	0.1273834962
7990	0.997836606	0.1273625995
7991	0.9978388472	0.1273443861
7992	0.9978399589	0.1273295311
7993	0.9978404107	0.127315685
7994	0.9978474353	0.1272843373
7995	0.9978500251	0.1272672404
7996	0.9978526045	0.1272423198
7997	0.9978558787	0.1272169346
7998	0.9978562722	0.1272040103
7999	0.9978581715	0.1271899454
8000	0.9978592593	0.1271809346
8001	0.9978616539	0.1271592326
8002	0.9978644966	0.1271375451
8003	0.9978694504	0.1271142029
8004	0.9978702195	0.1271001885
8005	0.9978705765	0.1270878279
8006	0.9978731685	0.127071686
8007	0.9978729674	0.1270617165
8008	0.9978752167	0.1270470558
8009	0.9978791657	0.1270205165
8010	0.997880887	0.1269981305
8011	0.9978834354	0.1269734616
8012	0.9978854095	0.1269581234
8013	0.9978867296	0.1269373817
8014	0.9978890167	0.1269246619
8015	0.9978915289	0.1269003867
8016	0.9978929281	0.1268895507
8017	0.9978925341	0.1268812057
8018	0.9978936148	0.1268678703
8019	0.99789438	0.1268533385
8020	0.9978952799	0.1268384043
8021	0.9978973951	0.1268243405
8022	0.9978978469	0.1268089814
8023	0.997900062	0.126788423
8024	0.9979007776	0.1267699501
8025	0.9979040277	0.1267458732
8026	0.9979037275	0.1267331497
8027	0.9979055007	0.1267191953
8028	0.9979099552	0.1266990091
8029	0.9979108771	0.1266865562
8030	0.9979118118	0.1266762329
8031	0.9979119794	0.1266697677
8032	0.9979131048	0.1266567159
8033	0.9979140564	0.1266421458
8034	0.9979158297	0.1266272933
8035	0.9979175288	0.1266150467
8036	0.9979189785	0.1265935127
8037	0.9979206564	0.1265696008
8038	0.9979212949	0.1265587771
8039	0.9979212785	0.1265396761
8040	0.9979230662	0.1265213379
8041	0.9979248965	0.1265050058
8042	0.9979252083	0.126492995
8043	0.9979279818	0.1264711501
8044	0.997929009	0.1264538102
8045	0.9979308039	0.126436101
8046	0.9979325403	0.126415179
8047	0.9979335365	0.1264013296
8048	0.9979369677	0.126386208
8049	0.9979377777	0.1263673246
8050	0.997938311	0.1263622416
8051	0.9979448985	0.1263302087
8052	0.9979466395	0.1263170132
8053	0.9979481138	0.1263032288
8054	0.9979492123	0.1262908546
8055	0.9979518269	0.1262704513
8056	0.9979520676	0.1262611344
8057	0.9979535572	0.1262447591
8058	0.9979539441	0.1262369832
8059	0.9979544018	0.1262254626
8060	0.997954726	0.1262105198
8061	0.9979583709	0.1261871007
8062	0.9979585387	0.1261733015
8063	0.9979594742	0.1261544174
8064	0.9979608776	0.1261398685
8065	0.997963217	0.1261208465
8066	0.9979648525	0.1261040446
8067	0.9979658129	0.1260870975
8068	0.9979699003	0.1260611742
8069	0.9979737873	0.1260405469
8070	0.9979773874	0.1260153727
8071	0.997979399	0.1259966563
8072	0.9979800813	0.1259834895
8073	0.9979809465	0.1259681034
8074	0.9979822256	0.1259468964
8075	0.9979827281	0.1259387741
8076	0.9979834851	0.1259208162
8077	0.997985181	0.1259052273
8078	0.9979867062	0.1258854517
8079	0.9979902339	0.1258550871
8080	0.9979906405	0.1258451637
8081	0.9979916056	0.1258354928
8082	0.9979940901	0.1258198255
8083	0.997995955	0.1258071693
8084	0.9979954242	0.1257957041
8085	0.9979978976	0.1257714329
8086	0.9979995972	0.1257553653
8087	0.9980022112	0.1257319848
8088	0.9980055441	0.1257069981
8089	0.9980078575	0.1256825087
